cphdID,reporterID,polygonID,date,type,dateType,value,notes
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-02-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-25,pposrt,report,,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-02-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-26,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-02-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-27,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-02-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-28,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-02-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-29,pposrt,report,,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-01,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-02,pposrt,report,,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-03,pposrt,report,,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-04,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-05,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-06,pposrt,report,,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-07,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-08,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-09,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-10,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-11,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-12,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-13,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-14,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-15,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-16,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-17,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-18,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-19,pposrt,report,1.83,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-20,pposrt,report,1.82,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-21,pposrt,report,2.41,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-22,pposrt,report,5.85,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-23,pposrt,report,4.71,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-24,pposrt,report,7.46,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-25,pposrt,report,2.65,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-26,pposrt,report,8.08,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-27,pposrt,report,3.5,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-28,pposrt,report,3.42,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-29,pposrt,report,2.72,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-30,pposrt,report,5.13,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-03-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-31,pposrt,report,9.38,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-01,pposrt,report,3.02,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-02,pposrt,report,3.64,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-03,pposrt,report,5.25,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-04,pposrt,report,2.31,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-05,pposrt,report,3.9,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-06,pposrt,report,7.44,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-07,pposrt,report,4.71,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-08,pposrt,report,3.01,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-09,pposrt,report,5.26,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-10,pposrt,report,1.02,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-11,pposrt,report,6.98,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-12,pposrt,report,6.91,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-13,pposrt,report,5.37,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-14,pposrt,report,3.58,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-15,pposrt,report,4.18,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-16,pposrt,report,2.45,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-17,pposrt,report,3.07,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-18,pposrt,report,3.26,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-19,pposrt,report,1.67,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-20,pposrt,report,5.5,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-21,pposrt,report,1.97,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-22,pposrt,report,2.59,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-23,pposrt,report,3.16,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-24,pposrt,report,2.18,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-25,pposrt,report,8.54,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-26,pposrt,report,5.7,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-27,pposrt,report,2.63,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-28,pposrt,report,4.6,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-29,pposrt,report,4.03,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-04-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-30,pposrt,report,5.03,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-01,pposrt,report,4.15,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-02,pposrt,report,6.56,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-03,pposrt,report,5.25,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-04,pposrt,report,3.09,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-05,pposrt,report,3.37,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-06,pposrt,report,5.07,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-07,pposrt,report,4.13,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-08,pposrt,report,4.85,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-09,pposrt,report,3.56,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-10,pposrt,report,3.85,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-11,pposrt,report,2.91,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-12,pposrt,report,1.4,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-13,pposrt,report,2.37,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-14,pposrt,report,2.28,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-15,pposrt,report,2.08,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-16,pposrt,report,3.44,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-17,pposrt,report,2.84,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-18,pposrt,report,4.63,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-19,pposrt,report,2.12,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-20,pposrt,report,3.95,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-21,pposrt,report,3.43,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-22,pposrt,report,2.05,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-23,pposrt,report,2.74,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-24,pposrt,report,3.66,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-25,pposrt,report,4.35,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-26,pposrt,report,2.43,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-27,pposrt,report,3.49,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-28,pposrt,report,2.76,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-29,pposrt,report,3.6,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-30,pposrt,report,3.1,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-05-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-31,pposrt,report,2.63,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-01,pposrt,report,2.5,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-02,pposrt,report,2.99,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-03,pposrt,report,2.36,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-04,pposrt,report,2.32,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-05,pposrt,report,3.07,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-06,pposrt,report,3.18,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-07,pposrt,report,2.24,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-08,pposrt,report,1.86,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-09,pposrt,report,2.14,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-10,pposrt,report,2.18,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-11,pposrt,report,1.61,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-12,pposrt,report,1.74,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-13,pposrt,report,0.6,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-14,pposrt,report,2.2,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-15,pposrt,report,0.4,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-16,pposrt,report,0.9,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-17,pposrt,report,1.24,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-18,pposrt,report,1.37,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-19,pposrt,report,0.97,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-20,pposrt,report,0.69,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-21,pposrt,report,0.79,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-22,pposrt,report,0.82,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-23,pposrt,report,0.82,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-24,pposrt,report,0.51,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-25,pposrt,report,0.67,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-26,pposrt,report,1.03,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-27,pposrt,report,0.53,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-28,pposrt,report,0.77,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-29,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-06-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-30,pposrt,report,0.24,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-01,pposrt,report,0.28,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-02,pposrt,report,0.16,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-03,pposrt,report,0.9,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-04,pposrt,report,0.16,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-05,pposrt,report,0.38,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-06,pposrt,report,0.47,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-07,pposrt,report,0.55,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-08,pposrt,report,0.12,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-09,pposrt,report,0.09,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-10,pposrt,report,0.21,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-11,pposrt,report,0.74,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-12,pposrt,report,1.95,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-13,pposrt,report,0.1,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-14,pposrt,report,0.43,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-15,pposrt,report,0.19,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-16,pposrt,report,0.4,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-17,pposrt,report,0.09,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-18,pposrt,report,0.34,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-19,pposrt,report,0.08,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-20,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-21,pposrt,report,0.07,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-22,pposrt,report,0.64,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-23,pposrt,report,0.46,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-24,pposrt,report,0.42,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-25,pposrt,report,1.13,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-26,pposrt,report,0.31,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-27,pposrt,report,0.16,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-28,pposrt,report,0.18,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-29,pposrt,report,0.08,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-30,pposrt,report,0.15,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-07-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-31,pposrt,report,0.38,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-01,pposrt,report,0.1,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-02,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-03,pposrt,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-04,pposrt,report,0.18,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-05,pposrt,report,0.07,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-06,pposrt,report,0.27,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-07,pposrt,report,0.39,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-08,pposrt,report,0.1,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-09,pposrt,report,0.25,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-10,pposrt,report,0.22,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-11,pposrt,report,0.14,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-12,pposrt,report,0.49,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-13,pposrt,report,0.09,
inspq_prov_qc_hlthreg_capitale-nationale_pposrt_report_2020-08-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-08-14,pposrt,report,0.1,
